"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.8244	120.4578	3.3388	495.223	0.5173
0.7153	145.1385	4.8387	108.1857	0.306
0.575	215.2464	2.9737	74.3929	-52.8074
0.63	174.9404	8.0364	730.4683	-0.0416
2.4828	234.8598	211.7284	550.6667	34.8024
0.8406	190.9612	29.5198	971.3951	319.2908
0.3509	180.2274	266.5108	315.4285	43.5265
0.8045	114.0064	326.8654	791.0142	1389.9755
0.5086	240.3554	167.9393	305.1082	227.9868
0.6061	222.2835	56.2211	1285.7567	31.0734
0.6509	186.2123	146.1071	1241.7979	289.4042
0.8051	161.7369	21.8551	564.9096	6.0883
0.9236	159.2953	28.1509	1513.14	6.8352
1.8569	167.7936	23.1989	546.3304	49.5059
1.7494	245.0257	12.7554	237.7442	1.0209
1.6565	236.3085	169.8509	718.6072	2.9507
1.769	220.0134	54.3387	1974.5861	2.1501
1.8451	225.7493	17.5685	721.9421	1.9453
1.7359	294.873	28.9196	531.6932	1.0189
1.887	168.8208	14.8092	440.3415	51.3484
9.9702	160.68	6243.9199	14391.5117	19.4061
-0.7442	195.6615	1366.5535	1186.1965	-205.8267
