"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.2249	0.1041	0.1075	0.1124	16.2148
0.6146	0.2279	0.1205	0.2995	56.9807
0.6179	7.0391	0.1088	0.2906	0.1135
0.5359	18.5833	0.3236	0.1403	87.4504
0.5076	0.1617	0.1456	0.7488	0.1678
0.5848	0.1303	0.1039	135.8114	0.1195
0.6357	0.1804	36.0886	0.1368	0.1881
0.4146	20.6223	0.125	0.1277	0.1359
0.5844	0.1167	0.1109	133.301	0.1342
0.318	0.1785	0.2005	100.2088	81.8325
1.6671	27.6682	0.1342	0.2702	0.1826
0.7908	0.1928	0.1166	0.123	0.1435
0.8389	56.7724	0.2762	0.9171	0.4585
1.2114	0.7328	321.1386	0.982	0.273
0.734	10237.1455	0.1207	0.426	0.3095
1.532	0.6656	186.309	0.1708	0.2552
0.8234	27.0176	0.4186	353.8175	0.1967
0.6723	23.9521	0.2006	355.0936	0.511
0.4795	0.1868	0.1649	0.1913	0.1711
0.9412	0.2113	0.1585	1.145	138.0908
0.482	0.1204	0.1914	85.0324	0.1947
0.8483	54.6664	0.4943	0.496	0.6922
0.2928	3.096	0.1022	0.1524	0.1613
0.2916	0.1094	0.106	30.5807	8.1257
0.5659	0.3141	0.2571	335.4748	82.991
0.5931	22.1147	0.1808	330.5808	0.5924
0.676	0.2712	0.2156	0.2298	121.7319
0.8458	0.2474	0.1745	0.7668	0.2001
0.7679	5.5037	0.4063	0.1302	0.1727
0.184	0.1672	0.1023	88.2507	25.9723
1.9146	0.3975	1064.4839	0.691	96.1151
1.1213	0.2147	0.1236	0.1678	0.2099
1.4672	0.7925	1.2917	251.2937	124.235
8.3047	0.69	0.4061	304.8559	2.4549
0.2577	0.1415	0.1021	0.1342	34.1759
0.383	0.1893	0.2521	110.6405	0.157
0.3857	0.1073	0.1297	62.8186	13.4485
0.3496	0.1133	0.1118	57.2379	0.1281
0.5116	64.4705	0.1658	1.8832	0.2837
0.5073	0.1276	28.5904	0.2379	0.1457
14.448	0.2726	0.2913	932.4599	0.4384
0.3799	0.5314	0.1031	159.4755	0.192
0.7582	0.3194	21.5769	0.219	0.1304
0.4295	0.4336	19.7314	162.7575	0.1876
0.2678	44.568	0.3181	0.1405	152.3479
0.4208	0.1239	31.0695	0.3218	0.153
0.5357	0.1526	0.1157	16.2658	0.1414
0.3848	0.12	0.1145	0.1759	0.1265
0.371	6.7418	0.1084	0.2456	38.4875
0.2868	0.2156	42.2958	23.3114	0.2135
0.3518	0.1608	0.207	0.3447	15.9209
0.2449	0.0967	0.105	0.1701	0.124
0.7479	0.164	0.1995	44.0607	0.1307
0.7883	0.3295	0.2978	48.5059	0.1204
0.7439	0.1426	0.1645	0.1313	0.1056
1.4126	169.1788	0.5454	0.4472	0.6648
5.9928	0.2483	0.1617	0.2356	113.6291
5.7356	0.2586	0.1965	0.2538	119.004
0.1955	0.104	43.0624	0.1267	0.1006
0.2093	0.241	0.1967	0.2038	140.5496
0.3238	0.2422	0.227	73.9362	58.5547
1.9438	0.2812	0.1497	0.3273	0.2541
1.2879	26.5565	0.1285	0.2841	0.1931
0.3745	0.3685	0.1123	79.1338	37.6502
0.4309	0.1832	46.8066	0.5628	0.1408
0.4042	35.7688	0.2872	0.1867	0.171
0.3885	0.125	0.1203	0.1741	29.5811
1.017	0.4758	102.5848	481.2425	0.11
0.5328	0.6415	0.3598	0.167	0.2124
0.59	0.6277	106.4464	0.1665	0.337
0.6313	39.8259	0.151	0.1217	0.3923
1.6088	0.6577	76.1464	0.3261	0.3443
1.0378	0.3766	102.6674	480.5766	0.2385
0.7032	24.1427	0.6185	0.1943	0.1845
0.7413	0.6955	106.4017	0.1912	0.294
1.1452	0.5742	94.858	483.9245	0.1454
0.5896	0.1546	13.1265	86.0275	0.1676
0.5556	7.358	0.1019	99.2553	26.4798
0.1695	0.215	17.6087	31.1435	0.1169
0.1209	0.1329	0.129	0.1507	0.1054
0.1262	0.1449	19.6421	0.1409	0.1079
1.3973	12.8748	0.161	0.2335	0.1439
1.6394	0.5705	176.8212	2.9829	345.4436
1.331	0.3155	0.1645	0.4542	268.505
0.5422	0.1464	86.7139	0.2719	190.9567
0.3003	0.1747	0.1187	0.2046	0.1361
0.9395	0.276	0.2312	0.3957	0.2653
2.0948	21.5312	0.6115	186.1705	0.1659
0.7502	0.7615	0.6121	0.2028	645.2715
0.7831	0.6491	0.4146	0.162	464.2368
0.9185	0.2015	73.6784	0.123	337.8092
1.9221	0.257	0.1812	185.3303	0.4056
8.3965	1.9403	0.4435	0.8574	1.2499
1.8007	0.6534	199.2163	0.1167	0.3548
0.44	0.1369	18.3122	0.2197	0.1532
0.3118	19.3495	19.3854	10.0777	0.1318
0.3376	0.6509	58.0376	0.1256	0.372
5.7877	0.2942	0.1885	0.2595	34.605
5.3172	0.2395	0.1648	0.2186	0.195
0.5158	0.2712	33.8573	0.6591	52.7982
1.692	0.4119	0.2583	1.5578	247.6192
1.2779	50.4539	0.3441	466.7507	0.5185
0.6156	0.224	0.2801	292.5581	0.124
1.106	0.1097	0.2282	214.39	0.2316
2.6831	0.4692	0.4953	0.1356	0.1887
0.4578	0.1316	0.1058	0.3187	0.1084
0.0295	3.0712	17.0854	0.1021	0.0968
0.5985	0.1648	0.1536	182.9247	0.2327
2.8939	270.1498	0.674	0.4146	830.8152
1.1293	0.1486	0.1338	0.2356	65.9501
0.6664	14.6878	24.7995	0.1143	41.1668
0.2196	0.1211	0.1081	26.7438	0.1124
2.0707	70.1676	155.0091	0.5352	375.9033
1.5413	110.6735	0.3963	0.5067	0.5547
0.9546	0.9795	162.9339	0.4296	149.628
0.5518	0.1522	28.8777	0.1422	40.8457
0.0722	0.1104	3.533	0.1075	0.0963
0.0708	0.1035	0.0952	0.1035	5.9556
0.0716	0.1111	0.1061	4.0705	0.0987
0.0547	1.0946	0.098	4.2554	0.1056
0.3992	0.1845	0.1468	0.166	0.1763
1.2574	0.5764	0.1624	0.2457	126.0955
1.1283	0.3294	0.2481	1.0915	0.2329
0.4848	0.118	28.6999	0.2511	0.1189
0.5014	26.5907	0.1872	0.2349	0.3747
0.6702	0.1095	9.2122	0.2092	0.1135
0.7271	0.1825	0.1386	0.2634	0.1409
0.3312	0.1254	0.102	0.1885	17.7851
0.2643	0.1946	0.132	48.8703	0.1621
0.1832	5.7929	0.1103	0.1715	0.1034
0.2369	0.0994	0.1083	0.1552	0.1177
0.3048	0.1943	16.5101	0.1895	48.8765
0.1673	0.1059	9.08	0.3373	0.1194
0.8689	31.0999	0.1076	242.9373	0.133
1.2515	0.2967	0.3986	0.1052	0.2085
0.7124	0.1134	0.1091	106.1689	0.1112
1.6147	151.3518	0.3028	0.1996	450.6784
0.5983	0.2054	38.3856	163.5131	0.137
0.2999	0.1997	0.2131	0.1342	199.4268
1.3403	0.7257	59.6104	0.4053	0.1565
1.6524	0.6015	0.1798	373.8515	0.4742
0.937	0.8679	98.8245	0.3919	162.6266
2.3381	0.1935	98.8228	0.8139	0.3965
0.2216	1.7889	0.0995	24.1741	0.1063
0.2042	16.0341	15.3972	0.1769	0.1206
0.2135	0.1325	17.3566	0.18	15.7891
0.3754	0.288	0.1247	0.1302	0.1259
0.3797	0.1112	34.8347	0.1372	0.1683
0.3555	0.6008	10.155	0.1357	0.1468
0.2313	4.0164	0.103	0.1548	0.1182
0.2441	0.2772	22.6407	0.0998	0.108
0.6974	94.8814	0.2561	0.1866	223.311
0.7592	64.5369	0.1868	213.7857	0.2372
1.995	0.7668	0.5785	0.1464	279.8575
0.2645	0.2046	48.9961	81.5785	16.7871
0.442	8.4132	0.1072	0.2207	0.1266
0.1882	0.3105	0.1479	83.9943	0.1414
0.5883	0.0993	0.111	0.1959	28.7926
0.497	0.1131	31.4632	0.1692	0.2109
0.5572	23.183	38.5031	0.171	32.8117
0.6507	0.2794	0.3439	0.2526	0.2829
1.3683	0.7923	668.9665	0.8559	1792.1078
2.164	0.6507	3.44	0.8165	1289.5098
3.3202	19.0439	85.8087	0.4009	111.3093
0.5581	0.4192	128.3591	0.1574	0.1988
1.5626	0.5327	0.3671	512.9597	222.2372
1.5853	76.2453	213.5705	0.3013	0.2683
2.3359	0.3053	243.247	0.2401	0.4482
0.6348	0.2923	0.1465	0.1404	0.2148
0.5837	33.0477	56.4737	0.1545	99.4449
0.7303	0.1939	0.1805	0.1632	73.1741
0.3147	6.4237	0.1097	0.2242	0.124
0.3251	0.1168	0.1024	0.2325	0.1336
0.3365	0.1096	0.1282	19.9972	0.1225
0.3568	0.1317	14.235	0.2228	0.1352
0.3081	0.1333	14.4017	0.2436	0.1394
0.3769	0.3617	0.1247	20.2602	0.1149
0.3119	0.1486	0.1072	22.009	0.1183
0.303	8.071	0.1154	0.231	0.1047
0.3053	0.1314	0.1109	0.2265	7.3163
0.3646	0.1284	0.1114	0.194	0.1181
0.395	0.4904	0.1618	0.203	23.3439
0.2933	0.1562	0.0974	0.2418	16.0411
2.7631	203.145	0.4158	0.2099	0.7213
0.3461	0.1253	19.1801	62.8392	0.1764
2.6474	0.9454	0.1971	0.3707	0.2667
3.4547	0.8747	591.5907	3.8423	1348.6593
0.8858	1.0266	0.554	0.7878	155.6301
1.3193	0.4283	0.3946	1.6462	0.3426
0.3124	0.1663	0.1092	0.1373	0.1246
12.3184	0.4344	77.7507	0.2525	0.2953
12.2587	26.5883	0.1544	0.2464	0.2854
12.3683	0.2888	0.1252	0.6746	64.1757
0.1013	0.0957	0.0952	6.4768	0.1024
0.2202	9.0139	0.3258	0.2352	39.1717
0.2974	0.1756	0.1309	95.0693	32.2412
0.8119	0.3155	52.0663	0.2781	96.2059
1.1403	0.2868	166.9505	0.1691	0.2853
0.3807	0.3976	76.5572	1.2226	0.2166
0.5138	0.3154	53.7389	187.4706	0.1369
2.2203	0.7171	0.2042	602.2471	0.6627
2.1418	143.033	1.1029	0.877	0.5007
1.8103	62.2826	0.307	609.8254	132.2088
1.7272	0.885	0.3649	2.8918	0.2761
0.2687	24.6659	0.1062	0.1726	0.1056
0.2235	0.5403	0.1114	46.0475	25.9649
0.1222	5.4898	11.5988	0.1592	0.1014
0.1758	0.1207	0.1109	44.1036	0.0997
0.1839	0.4081	12.8313	0.152	0.1316
0.163	2.8715	10.0273	42.6257	0.1083
0.2569	0.6232	14.0668	0.1482	0.1558
0.409	0.2786	0.2856	37.1745	0.1719
0.3766	0.2849	22.1267	0.1997	0.164
0.1574	0.1441	0.1138	0.2092	0.1003
0.2058	0.1544	13.1413	0.1594	0.1081
0.0995	0.2576	12.0743	0.1506	0.1268
0.2561	0.3227	0.1085	0.1912	33.9824
0.1826	0.1069	0.0972	42.2039	0.1245
0.5549	0.1653	0.1891	260.8722	0.1706
0.6511	9.1259	0.5498	0.2334	84.7918
0.5323	0.1651	77.498	0.1755	0.2078
1.9995	1.3765	1.3895	96.9451	0.2346
0.4219	0.3831	51.0348	0.3076	72.7364
0.378	24.0905	0.1332	0.2008	0.1369
0.641	0.373	50.3884	0.27	53.5414
0.2707	14.8096	0.099	0.1226	0.0967
0.2366	0.1962	0.1227	0.2576	38.4822
1.0101	0.297	0.1639	0.1329	25.9643
0.7912	0.1515	0.1133	0.1692	0.1842
0.7895	0.1704	0.1202	19.562	0.1455
0.8001	0.1741	15.4345	0.5284	0.2141
0.8751	0.1648	0.1121	17.6194	0.1747
0.6721	0.4932	0.1086	0.188	0.1619
1.016	0.2966	0.1699	0.126	24.5198
1.6764	0.6863	1074.6685	1.5975	1.1973
1.5814	0.2318	0.4462	129.8464	229.7405
